nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
19300,2,1,1,4,2,1,1,1,2, ,1,5,2,1,2, ,1,1,2, ,3,3,5,6,5,6,5,2,5,3,5,5,5,5,7,5,7,5,4,4,6,6,5,3,7,2,6,3,6,7,2,7,7,3,2,7,5,3,2,2,7,2,5,1,1,7,1,1,6,3,2,-7,6,6,2,5,2,4,6,3,4,5,5,2,4, ,2,1,4,3,1,1,2, ,2,5,-9,60,0,0,0,10,1,1,3, , , ,3,4,3,8,5,4,40,30,2,1,4,2,4,1,4,4,3,4,2,4,5,2,5,6,3,5,6,4,2,2,4,4,2,6,6,6,6,4,1,4,7,5,1,1,3,1,1,2
19312,1,1,1,4,2,3,1,1,2, ,2,4,2,2,2, ,-9,3,2, ,4,2,7,1,5,1,1,1,5,4,6,1,1,6,6,6,2,1,1,4,5,4,2,3,7,1,6,1,7,6,3,4,2,3,2,5,1,7,2,1,5,2,4,2,4,1,1,1,1,1,1,-7,6,5,2,2,2,3,3,3,4,6,2,6,2,6,3,2,5,1,1,3,2, ,-9,3,-9,50,70,5,0,80,1,1,3, , , ,5,6,4,6,2,5,33,33,2,8,4,4,1,1,3,5,4,3,2,4,2,2,3,2,4,1,2,7,1,6,6,7,5, , , , , , , , , ,4,5,4,4,1,3
19397,1,1,1,1, ,2,3,2, , ,-7,2,2,3,2, ,-9,1,1,1,2,3,5,5,7,5,1,1,3,3,7,6,2,5,6,6,4,6,4,3,7,2,5,6,7,1,7,5,6,7,3,6,7,5,5,7,7,3,4,2,5,2,6,4,6, , , , , , , ,5,5,6,6,4,2,4,4,4,4,4,4,5, ,4,1,4,3,1,4,1,1,-9,2,2,40,0,0,0,30,1,-9,3, , , ,2,5,3,-9,3,4,40,30,1,1,4,5,1,2,2,5,4,3,2,4,3,3,3,1,5,5,6,3,2,2,2,5,3,6,3,2,6,1,1,6,6,2,1,2,3,4,2,1
19441,1,1,1,6,2,3,4,3, , ,2,2,2,4,1,4,-9,1,1,3,1,1,1,6,6,6,4,4,5,1,6,5,4,1,6,6,5,5,4,2,6,4,3,5,5,2,6,6,6,6,4,5,5,3,2,4,4,4,4,4,4,4,4,4,3,4,2,2,4,5,5,4,4,3,3,4,5,3,3,4,3,3,3,3,4,2,4,2,5,1,1,3,1,1,2,3,5,20,90,10,1,100,2, , , , , ,2,5,4,9,6,4,36,20,2,1,1,3,3,2,3,3,3,3,2,4,4,3,3,3,4,3,3,3,3,3,3,3,3,5,5,6,5,4,3,4,5,4,4,5,1,2,3,1
19588,1,1,1,6,2,4,4,3, , ,2,1,2,3,1,4,3,3,1,2,2,3,3,5,5,4,2,1,3,2,4,3,1,2,5,3,3,2,1,1,1,4,3,4,6,3,4,4,6,6,2,5,2,4,1,5,2,5,4,3,3,3,3,3,2,6,6,1,6,3,1,-7,2,2,5,4,4,2,2,2,3,6,5,4,5,6,2,2,3,1,1,3,1,2,2,3,-9,20,100,70,0,0,1,1,2, , , ,2,9,4,9,3,4,40,20,3,8,4,1,3,1,5,5,1,4,1,5,1,1,4,3,6,7,6,5,6,3,5,4,4,7,7,7,7,7,5,6,7,7,1,1,2,1,2,2
19588,2,1,1,6,2,4,4,3, , ,2,1,2,4,1,3,3,3,1,2,2,2,4,5,5,4,2,1,4,2,5,2,1,1,5,2,4,2,1,1,3,2,1,4,5,3,4,3,5,5,1,5,3,4,2,4,4,4,2,2,2,2,4,2,3,6,6,1,5,3,1,-7,2,2,2,2,3,2,3,2,4,5,5,4,5,6,3,2,3,1,1,4,2, ,2,-9,5,20,100,60,0,100,1,1,2, , , ,2,9,4,8,4,4,40,20,2,9,1,1,3,1,4,5,2,4,1,5,4,2,2,3,6,6,6,5,6,4,5,3,5,7,7,7,7,6,4,6,7,5,2,2,2,2,2,2
19588,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,5,4,2,4,5,3,4,4,4,4,2,4,3,3,5,3,4,5,2,2,2,2,4,4,2,5,6,1,4,4,3,-7,4,4,4,5,4,5,4,4,4,3,5,5,4,5,3,3,2,1,1,4,1,1,2,4,5,30,0,0,0,30,2, , , , , ,1,3,1,1,5,4,10,10,1,1,1,4,3,1,4,3,3,4,2,4,2,2,2,2,5,5,5,4,5,4,3,5,6, , , , , , , , , ,1,4,4,2,1,2
19605,1,1,1,5,2,4,4,2, , ,2,1,2,3,2, ,3,2,1,1,2,1,1,6,6,7,1,4,6,1,5,6,2,1,6,6,5,5,2,4,6,6,1,4,5,2,6,4,6,6,5,5,6,6,4,5,5,4,4,5,3,5,4,6,5,5,5,1,6,3,2,2,4,3,5,5,4,2,5,5,5,6,6,5,3,3,4,4,1,1,1,4,1,1,2,3,-9,90,25,0,0,25,2, , , , , ,2,5,2,6,4,4,38,20,2,1,1,5,2,1,2,4,4,2,1,2,4,4,4,3,6,6,6,3,4,3,2,2,4,6,7,5,6,5,3,3,5,4,1,1,4,3,3,3
19680,1,1,1,4,2,2,3,1,2, ,-7,2,2,3,2, ,4,1,2, ,2,6,2,6,4,6,6,3,6,6,6,5,4,5,5,5,5,5,5,4,5,4,4,5,6,3,6,3,6,7,1,6,6,4,4,6,6,2,5,4,5,3,5,3,3,6,4,3,6,3,4,-7,4,3,5,5,5,5,5,5,4,5,5,5,5, ,5,1,4,3,1,2,1,1,2,2,4,10,20,1,0,20,1,1,5, , , ,2,6,5,8,6,4,40,20,2,1,4,3,3,2,4,4,3,4,2,4,4,5,5,2,5,5,4,3,5,3,3,2,3,5,5,5,6,5,4,4,5,5,3,3,4,2,1,2
19680,2,1,1,4,2,2,3,1,2, ,-7,2,2,3,2, ,4,1,2, ,2,5,2,5,5,6,3,3,6,5,5,4,4,5,6,6,5,3,4,5,6,3,3,5,5,3,6,3,6,7,1,6,6,2,2,6,6,3,4,4,5,3,5,3,3,5,4,3,5,3,3,-7,3,3,5,5,5,5,5,4,3,4,5,5,6, ,4,1,5,3,1,4,2, ,2,2,5,20,10,1,0,20,1,1,5, , , ,2,6,5,8,6,4,36,20,2,1,4,3,2,1,4,4,3,4,2,4,5,3,4,3,6,4,3,2,5,4,2,2,4, , , , , , , , , ,3,5,2,4,4,4
19700,1,1,1,4,2,3,4,2, , ,-7,1,2,3,2, ,3,2,1,2,2,1,1,3,6,6,4,2,6,1,6,3,1,1,6,6,6,6,5,4,6,5,5,4,6,4,6,5,7,5,1,7,7,5,2,7,5,3,3,3,5,4,6,3,3,5,5,3,5,5,4,-7,4,3,6,6,6,6,5,5,3,4,4,5,6, ,5,2,4,4,1,4,2, ,2,2,2,70,10,0,0,100,2, , , , , ,2,6,1,8,5,4,32,24,2,3,4,2,3,1,5,5,1,4,1,5,3,3,4,3,6,6,6,4,3,3,5,5,7,5,5,5,5,6,4,5,7,3,1,5,4,2,2,1
19885,2,1,1,4,2,2,1,1,2, ,1,2,1,3,2, ,4,2,2, ,3,1,4,4,4,5,1,1,3,1,4,4,1,3,5,3,4,3,5,3,6,4,1,4,5,2,4,2,6,5,2,5,6,5,2,6,6,5,2,2,6,2,2,2,2,7,7,1,7,1,1,-7,2,2,4,6,5,3,7,7,1,1,1,1,5,1,6,1,2,1,1,4,2, ,2,2,5,100,100,20,0,100,1,-9,3, , , ,2,5,3,6,3,4,38,30,2,8,3,2,1,1,4,5,2,4,1,4,7,1,5,1,7,6,1,7,7,1,1,1,1, , , , , , , , , ,1,2,4,2,3,3
20022,1,1,1,1, ,3,3,2, , ,-7,1,2,3,2, ,3,3,2, ,2,2,4,3,3,3,3,2,2,1,3,2,1,3,4,2,2,3,1,2,5,3,2,4,6,6,6,2,6,6,1,7,7,2,2,5,3,3,4,2,3,3,4,3,3, , , , , , , ,2,2,5,2,6,2,3,3,2,2,2,5,6, ,3,1,4,4,1,2,1,1,2,2,5,50,50,0,0,100,1,1,3, , , ,2,8,4,-9,5,4,38,20,2,7,4,2,2,1,5,5,2,5,1,4,3,3,5,5,6,4,6,5,5,5,5,3,2,6,6,6,6,5,2,3,6,6,3,5,4,3,3,2
20022,2,1,1,1, ,3,4,2, , ,-7,2,2,3,2, ,3,3,2, ,3,2,4,2,2,2,2,2,4,2,3,3,1,3,5,2,2,3,1,3,5,3,2,5,6,5,5,3,5,6,2,5,6,2,2,5,5,3,3,3,5,3,4,3,2, , , , , , , ,5,2,5,4,5,3,3,3,3,4,4,5,3, ,2,1,3,4,1,2,1,1,2,2,5,50,10,0,0,100,1,-9,3, , , ,2,8,4,-9,4,4,40,20,1,9,4,1,2,2,4,4,2,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , ,4,5,1,4,3,3
20022,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,6,5,3,6,6,3,6,5,5,6,2,6,6,2,2,4,5,4,2,3,3,3,4,3,2,3,3,1,4,3,2,1,5,2,3,2,5,2,3,3,3,3,3,6,3, ,2,1,3,2,1,4,1,1,2,2,-9,50,0,0,0,100,2, , , , , ,2,3,4,-9,6,4,40,20,1,1,4,5,1,1,4,5,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , ,3,5,4,4,3,3
20022,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,3,6,3,7,6,7,5,6,7,6,6,1,7,7,2,1,4,6,2,7,6,2,3,3,6,5,1,7,1,5,2,2,1,2,2,6,3,4,4,3,3,3,3,3,5,2, ,2,3,1,1,1,3,1,1,-9,2,2,50,0,0,0,100,2, , , , , ,2,2,4,-9,4,4,40,20,1,1,2,4,2,2,4,4,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3, , , , , , , , , ,3,4,4,3,3,3
20139,2,1,1,5,2,3,3,3, , ,2,1,2,3,2, ,2,1,1,2,1,1,4,5,6,7,1,1,3,1,7,5,1,1,7,5,4,5,1,1,7,4,2,6,7,1,7,5,6,5,2,6,7,4,1,5,5,5,5,2,4,4,4,2,2,6,6,1,7,1,2,-7,5,5,2,2,5,2,4,4,3,3,2,2,6, ,3,2,5,2,1,4,2, ,-9,2,-9,100,50,0,0,50,1,-9,3, , , ,2,8,2,-9,4,4,36,24,2,6,4,2,3,1,5,5,4,3,1,4,6,4,5,3,6,7,6,2,5,2,2,2,2,7,7,6,6,6,4,3,6,5,1,5,5,2,3,2
20225,1,1,1,3,1,3,3,1,2, ,2,4,2,2,2, ,2,-9,2, ,-9,4,6,6,5,6,1,4,6,4,6,6,1,6,6,6,6,6,4,6,6,1,6,5,6,1,6,1,6,6,3,5,6,4,4,5,6,6,4,4,6,4,1,4,1,4,1,1,4,4,4,-7,5,3,6,5,4,4,4,5,4,4,6,4,5, ,5,4,3,1,1,2,2, ,-9,2,5,50,0,50,0,50,1,-9,3, , , ,3,11,2,5,1,4,24,10,2,7,3,3,4,1,4,3,4,3,2,3,4,1,6,5,4,4,1,6,4,5,1,6,3,7,5,4,7,1,1,5,6,2,1,5,5,4,3,2
20225,2,1,1,3,1,2,3,2, , ,2,1,2,1,2, ,-9,-9,2, ,4,6,6,6,6,6,1,1,6,4,4,6,1,6,6,4,4,5,4,2,5,5,4,4,6,6,6,1,5,5,1,6,1,4,4,6,4,6,2,4,2,3,1,1,1,4,1,2,2,3,1,-7,6,3,4,3,2,4,4,4,4,4,4,4,2, ,3,5,1,1,1,1,2, ,2,2,3,60,50,0,0,90,1,-9,5, , , ,3,10,2,-9,1,4,23,9,1,4,2,4,1,4,1,4,1,1,3,1,1,1,3,1,4,2,3,6,6,5,4,3,2,6,6,1,5,1,1,4,4,1,4,5,5,4,4,4
20251,1,1,1,3,1,2,2,1,2, ,-7,1,2,1,2, ,1,4,2, ,3,1,7,7,1,5,2,4,7,1,7,1,1,1,6,1,6,7,1,1,1,6,5,7,7,1,7,2,7,4,2,7,7,1,2,5,7,3,1,1,7,1,4,1,1,1,4,1,7,7,4,-7,7,7,3,6,7,2,7,4,3,2,1,6,7,7,4,4,1,1,1,1,2, ,2,2,-9,50,50,0,0,100,1,1,3, , , ,2,8,4,-9,4,4,36,20,2,3,3,3,1,1,3,4,3,4,1,4,5,2,4,1,6,6,7,6,6,4,4,6,4,7,7,7,7,7,1,2,5,4,1,4,2,4,4,4
20251,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,25,10,0,99,1,3,3, , , ,2,8,4,-9,4,4,36,20,2,1,4,3,2,3,3,4,2,3,2,4,5,4,5,3,5,6,5,4,3,3,3,3,3, , , , , , , , , ,4,4,3,2,2,2
20251,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,3,3,4,3,5,6,3,6,6,6,5,3,6,6,3,3,6,5,5,5,3,5,3,6,3,3,6,6,4,5,3,3,1,5,4,4,3,5,3,6,5,3,3,3,5,6, ,2,3,5,1,1,1,1,2,-9,2,4,80,50,30,10,80,2, , , , , ,2,2,1,1,6,5,0,0,1,1,4,2,3,2,4,4,2,4,2,4,5,5,4,3,4,4,4,4,3,4,3,3,3, , , , , , , , , ,4,4,4,4,2,2
20251,4,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,50,34,12,78,2, , , , , ,2,2,4,-9,4,5,29,29,2,1,3,4,3,3,3,3,4,3,3,2,4,4,5,4,5,4,4,4,3,3,3,4,2, , , , , , , , , ,4,4,4,3,3,3
20319,1,1,1,1, ,3,2,3, , ,2,2,2,4,2, ,2,1,1,-9,1,1,1,5,6,7,6,1,5,1,7,4,1,1,7,6,7,7,2,1,7,2,5,6,7,1,7,6,7,7,3,7,7,1,3,7,7,1,5,3,5,4,5,4,4, , , , , , , ,4,4,3,5,4,6,7,6,2,3,3,3,4, ,5,5,4,1,1,3,1,1,2,-9,2,60,0,0,0,100,2, , , , , ,2,4,2,-9,6,4,40,36,1,1,4,1,4,1,3,4,1,4,1,5,3,3,3,3,5,5,6,4,5,3,6,4,3,7,5,7,7,6,5,2,5,3,1,5,1,3,4,1
20330,1,1,1,5,2,2,1,2, , ,2,2,2,2,1,3,-9,2,2, ,3,1,1,3,6,7,4,1,7,1,7,6,1,1,6,6,5,7,1,1,7,5,1,6,6,4,7,2,5,6,6,6,3,6,6,2,5,4,4,3,3,3,4,3,5,6,7,4,6,2,1,1,2,2,6,3,4,3,7,5,4,5,6,5,1,5,6,2,2,2,1,3,1,3,2,3,5,25,100,50,10,100,2, , , , , ,2,5,2,6,6,4,50,40,3,1,3,1,3,1,4,4,1,4,2,4,5,3,6,2,6,6,7,4,5,5,2,1,1, , , , , , , , , ,1,2,4,1,3,2
20575,2,1,0,6,2,4,3,2, , ,2,1,2,3,2, ,3,3,2, ,3,2,5,1,2,7,1,2,5,2,6,1,1,3,6,1,3,5,1,3,6,6,1,3,7,3,6,2,6,6,4,6,2,2,2,1,6,6,4,4,2,4,3,2,7,7,7,1,7,4,2,1,1,1,6,1,2,2,2,2,4,6,5,6,5,6,5,3,2,1,1,3,1,1,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20575,3,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20575,4,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,2,1,6,6,1,6,6,2,6,1,7,6,6,6,4,4,5,3,5,6,6,6,2,6,4,2,7,4,4,4,4,4,4,-9,1,7,6,1,1,1,1,1,6,6,6,6,2,4,5,3,1,1,1,2,2, ,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
20707,1,1,1,5,2,4,4,2, , ,-7,1,2,2,1,4,3,1,1,2,2,2,5,5,5,6,2,2,3,2,5,4,1,5,6,5,4,5,2,1,5,2,1,4,2,2,6,4,5,6,3,5,6,4,2,5,3,4,4,3,5,3,4,4,5,5,2,2,4,5,2,-7,2,2,5,3,4,2,5,2,5,5,5,5,5, ,5,3,3,1,1,4,2, ,2,2,-9,20,60,40,0,80,1,1,3, , , ,1,5,3,8,5,4,40,20,2,6,2,5,1,2,4,4,5,4,3,2,2,1,2,4,6,5,5,2,6,4,2,2,2,6,6,4,7,5,6,3,6,2,1,2,4,2,2,2
20957,1,1,1,5,2,3,3,3, , ,1,2,2,4,2, ,-9,1,2, ,2,1,5,6,4,5,1,2,6,3,5,5,2,1,4,4,5,5,5,2,6,5,5,6,6,1,5,4,6,7,3,6,6,2,3,6,6,3,3,4,4,2,3,3,5,6,6,2,6,2,2,-7,6,5,2,2,5,5,6,6,2,2,2,2,5,3,5,4,3,2,1,3,1,2,2,2,5,45,60,40,10,100,2, , , , , ,2,5,2,8,4,4,38,30,2,6,4,2,4,1,5,5,2,5,2,5,7,5,5,4,6,6,6,2,3,2,4,2,1,6,5,5,6,5,1,4,6,6,1,2,2,2,1,1
20990,1,1,1,6,2,4,5,3, , ,2,2,2,4,1,4,3,2,1,3,1,1,1,6,6,6,2,4,6,1,5,6,1,1,6,5,4,6,4,2,7,6,5,4,6,1,7,6,7,6,2,7,6,2,1,2,5,3,6,5,3,6,3,5,6,5,6,2,6,5,5,3,6,5,3,2,5,5,6,6,2,2,1,2,6,6,2,3,3,1,1,4,1,1,2,4,2,99,75,50,25,90,2, , , , , ,3,13,1,8,4,2,30,10,2,6,2,1,2,1,4,4,2,3,3,4,5,6,6,6,5,6,6,2,6,2,2,2,2, , , , , , , , , ,1,4,3,4,2,1
21140,1,1,1,5,2,3,3,1,1,2,2,2,2,3,2, ,4,4,1,3,1,3,3,6,5,5,5,6,6,2,5,5,5,2,5,5,5,3,4,3,3,3,2,4,5,2,5,5,5,5,3,4,4,4,4,5,4,5,4,4,4,4,4,4,5,2,2,5,3,5,5,2,5,5,2,5,3,5,5,5,2,2,2,2,4,5,4,3,3,1,1,4,1,1,2,2,-9,100,100,40,2,95,1,1,3, , , ,2,6,3,7,5,4,38,38,2,8,4,2,3,1,5,5,2,3,1,4,4,4,4,4,4,5,5,3,3,5,4,5,5,6,6,6,5,5,6,5,6,6,4,5,1,3,1,3
21140,2,1,0,5,2,3,3,2, , ,1,2,2,3,1,3,3,1,1,3,1,7,7,7,7,7,4,4,5,7,7,5,3,5,5,5,5,4,4,1,6,2,3,5,5,2,5,5,6,5,1,6,7,2,5,6,6,2,4,4,4,1,4,1,4,4,4,2,4,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,1,1,3,1,1,3,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21142,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21142,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21142,3,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21166,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,6,6,6,2,4,2,6,2,2,4,3,6,3,5,5,5,3,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,5,2,2,2,1,3,2, ,2,2,5,99,30,20,5,50,2, , , , , ,3,4,2,-9,2,4,40,35,3,1,2,4,2,4,2,4,4,2,4,2,5,5,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3
21166,2,1,1,4,2,3,4,2, , ,2,2,2,3,1,3,3,1,1,2,1,3,6,6,4,6,4,2,6,3,6,6,4,5,6,4,6,6,4,4,6,3,4,6,6,2,6,5,6,6,2,6,6,5,2,6,6,4,6,5,3,6,5,5,4,5,5,5,6,5,3,2,5,4,5,5,5,5,4,4,4,4,4,4,5,5,2,4,3,2,1,3,2, ,2,2,5,99,50,40,10,80,2, , , , , ,2,5,2,-9,3,4,40,40,3,8,4,2,4,2,4,4,2,4,2,4,5,5,5,5,4,5,5,4,5,4,5,5,4,5,5,6,6,5,5,5,5,6,1,2,3,4,3,3
21346,1,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,100,90,10,100,2, , , , , ,2,5,2,-9,5,4,40,40,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21424,1,1,1,5,2,3,3,1,1,2,2,2,2,3,2, ,2,3,2, ,2,2,3,5,7,7,1,1,6,1,7,4,1,7,7,7,4,4,5,4,6,5,3,5,6,4,7,4,7,7,3,4,6,3,2,4,6,5,5,5,4,5,3,5,5,6,7,1,6,2,2,1,5,3,5,5,5,5,6,6,5,5,5,4,5, ,2,1,3,1,1,3,2, ,2,2,4,75,85,0,0,99,1,1,3, , , ,2,10,2,6,3,4,36,20,2,6,2,2,4,1,4,4,3,3,2,4,5,5,4,4,6,6,5,3,5,5,5,5,3, , , , , , , , , ,4,5,1,1,2,2
21424,2,1,1,5,2,4,3,2, , ,-7,2,2,3,2, ,3,-9,2, ,2,3,5,2,5,6,2,2,4,3,6,4,2,6,6,6,4,4,2,1,5,2,2,2,6,4,6,3,6,6,1,6,6,3,2,6,6,2,5,4,4,4,3,4,6,6,6,2,5,2,1,-7,2,2,6,2,2,2,4,6,4,2,6,2,5, ,2,3,3,1,1,2,2, ,-9,2,4,50,90,5,0,100,1,1,5, , , ,2,11,2,-9,2,5,40,20,1,2,3,4,1,1,3,3,3,3,3,3,3,3,2,2,6,2,4,6,6,5,4,2,2, , , , , , , , , ,4,5,1,4,3,2
21555,1,1,1,6,2,3,3,2, , ,2,2,2,3,2, ,4,1,2, ,2,5,5,6,5,5,5,6,6,5,5,6,1,5,6,5,5,5,2,1,5,1,4,7,6,1,5,3,6,6,2,5,6,3,2,5,3,4,5,4,4,4,4,4,6,5,2,1,5,1,4,3,3,3,1,5,4,5,5,5,2,2,1,4,5,4,3,1,2,2,1,4,1,4,2,2,5,75,99,50,10,100,1,3,2, , , ,2,6,4,11,7,4,40,25,2,6,3,1,4,3,5,3,1,4,1,5,4,2,6,5,6,5,4,1,3,2,1,3,1,6,2,7,5,5,6,2,2,3,4,5,4,2,4,2
21555,2,1,1,6,2,3,3,2, , ,2,2,2,3,2, ,4,1,2, ,2,5,5,6,6,5,4,5,5,5,5,6,1,4,6,4,5,5,2,1,6,1,3,6,5,1,5,3,5,6,3,5,5,2,2,5,2,4,4,4,4,4,4,4,4,4,4,1,4,1,4,3,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,1,2,2,1,4,1,4,2,4,5,60,95,60,10,100,1,3,2, , , ,2,6,4,11,6,4,50,25,2,6,4,4,2,2,2,4,5,4,1,3,4,2,6,5,5,4,4,2,4,1,1,4,1,7,6,5,6,5,5,3,6,6,1,5,4,2,3,3
21594,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100,70,40,0,80,2, , , , , ,2,4,2,8,5,4,38,25,2,1,3,1,5,2,4,4,2,4,2,5,7,7,4,1,4,5,3,7,1,7,1,1,5,5,5,4,7,2,7,5,3,4,1,5,2,3,1,1
21594,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90,20,10,0,60,2, , , , , ,1,4,2,-9,6,4,38,30,2,9,3,2,2,2,3,4,3,4,2,4,5,4,3,5,5,5,4,3,5,2,2,1,2,7,6,6,7,5,2,2,6,6,1,4,3,3,3,1
21665,1,1,1,5,2,3,3,2, , ,2,2,2,3,2, ,3,2,1,2,1,1,1,5,3,3,3,3,5,1,5,5,2,1,5,5,4,2,2,2,4,4,4,4,5,2,5,4,5,6,3,6,5,5,3,2,3,4,4,4,4,4,4,4,5,5,3,2,5,2,2,2,3,2,5,4,5,3,5,3,4,4,5,5,3,5,4,2,3,1,1,3,2, ,2,3,5,30,0,0,0,0,2, , , , , ,2,8,2,-9,5,4,40,15,2,8,3,2,2,1,4,4,3,2,4,5,1,3,5,7,6,7,6,4,2,7,5,3,2,5,5,4,4,4,3,4,2,2,4,5,1,1,3,3
21665,2,1,1,5,2,3,4,2, , ,2,2,2,3,2, ,3,1,1,2,1,1,1,5,5,2,2,2,6,1,5,5,2,1,5,5,3,4,2,2,4,5,2,2,6,2,5,6,6,6,1,6,2,6,3,2,2,3,4,4,2,4,5,3,6,5,2,2,5,4,4,2,4,3,6,6,4,2,3,3,5,5,5,5,4,4,5,2,3,1,1,3,2, ,2,4,5,50,25,20,10,50,2, , , , , ,2,9,4,9,4,4,38,25,2,2,4,1,5,1,4,5,1,4,1,5,4,5,4,4,5,4,4,3,2,2,4,2,1,6,6,6,6,6,6,5,6,4,4,2,1,2,2,1
